ID,FromStationName,ToStationName
SEA00051,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00046,E Harrison St & Broadway Ave E,Cal Anderson Park / 11th Ave & Pine St
SEA00421,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00037,2nd Ave & Blanchard St,Thomas St & 5th Ave N
SEA00413,E Blaine St & Fairview Ave E,Key Arena / 1st Ave N & Harrison St
SEA00216,E Pine St & 16th Ave,E Harrison St & Broadway Ave E
SEA00349,City Hall / 4th Ave & James St,2nd Ave & Vine St
SEA00303,E Blaine St & Fairview Ave E,2nd Ave & Spring St
SEA00277,3rd Ave & Broad St,Pier 69 / Alaskan Way & Clay St
SEA00208,9th Ave N & Mercer St,Thomas St & 5th Ave N
SEA00381,Dexter Ave N & Aloha St,15th Ave E & E Thomas St
SEA00172,Westlake Ave & 6th Ave,1st Ave & Marion St
SEA00179,Union St & 4th Ave,Dexter Ave N & Aloha St
SEA00087,E Blaine St & Fairview Ave E,Dexter Ave N & Aloha St
SEA00326,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UW Intramural Activities Building
SEA00167,UW Intramural Activities Building,Cal Anderson Park / 11th Ave & Pine St
SEA00340,Republican St & Westlake Ave N,Dexter Ave N & Aloha St
SEA00489,Union St & 4th Ave,Dexter Ave N & Aloha St
SEA00156,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,PATH / 9th Ave & Westlake Ave
SEA00395,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St
SEA00324,15th Ave NE & NE 40th St,UW Intramural Activities Building
SEA00302,2nd Ave & Blanchard St,Dexter Ave N & Aloha St
SEA00213,1st Ave & Marion St,1st Ave & Marion St
SEA00013,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St
SEA00051,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St
SEA00289,NE Pacific St/UW Medical Center,Lake Union Park / Valley St & Boren Ave N
SEA00111,Westlake Ave & 6th Ave,E Blaine St & Fairview Ave E
SEA00041,Union St & 4th Ave,Cal Anderson Park / 11th Ave & Pine St
SEA00082,Broadway and E Denny Way,E Harrison St & Broadway Ave E
SEA00400,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00432,Harvard Ave & E Pine St,Pine St & 9th Ave
SEA00430,Bellevue Ave & E Pine St,Thomas St & 5th Ave N
SEA00066,Bellevue Ave & E Pine St,Thomas St & 5th Ave N
SEA00421,Dexter Ave N & Aloha St,3rd Ave & Broad St
SEA00152,E Harrison St & Broadway Ave E,Summit Ave & E Denny Way
SEA00254,E Pine St & 16th Ave,Occidental Park / Occidental Ave S & S Washington St
SEA00143,Seattle University / E Columbia St & 12th Ave,Cal Anderson Park / 11th Ave & Pine St
SEA00436,Republican St & Westlake Ave N,Eastlake Ave E & E Allison St
SEA00041,Cal Anderson Park / 11th Ave & Pine St,15th Ave E & E Thomas St
SEA00067,City Hall / 4th Ave & James St,E Blaine St & Fairview Ave E
SEA00032,City Hall / 4th Ave & James St,Dexter Ave N & Aloha St
SEA00013,Occidental Park / Occidental Ave S & S Washington St,Occidental Park / Occidental Ave S & S Washington St
SEA00051,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St
SEA00267,1st Ave & Marion St,Pier 66 / Alaskan Way & Bell St
SEA00129,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00450,Union St & 4th Ave,Pier 66 / Alaskan Way & Bell St
SEA00418,City Hall / 4th Ave & James St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00305,Republican St & Westlake Ave N,1st Ave & Marion St
SEA00068,Westlake Ave & 6th Ave,1st Ave & Marion St
SEA00133,Republican St & Westlake Ave N,7th Ave & Union St
SEA00134,12th Ave & E Denny Way,Cal Anderson Park / 11th Ave & Pine St
SEA00440,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00384,REI / Yale Ave N & John St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00246,REI / Yale Ave N & John St,2nd Ave & Vine St
SEA00041,15th Ave E & E Thomas St,E Pine St & 16th Ave
SEA00270,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00493,7th Ave & Union St,2nd Ave & Pine St
SEA00165,Mercer St & 9th Ave N,2nd Ave & Spring St
SEA00134,Cal Anderson Park / 11th Ave & Pine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00011,Cal Anderson Park / 11th Ave & Pine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00025,Lake Union Park / Valley St & Boren Ave N,Bellevue Ave & E Pine St
SEA00345,6th Ave & Blanchard St,3rd Ave & Broad St
SEA00412,Lake Union Park / Valley St & Boren Ave N,REI / Yale Ave N & John St
SEA00070,Terry Ave & Stewart St,Dexter Ave N & Aloha St
SEA00017,6th Ave S & S King St,Lake Union Park / Valley St & Boren Ave N
SEA00125,6th Ave S & S King St,Lake Union Park / Valley St & Boren Ave N
SEA00193,2nd Ave & Blanchard St,Republican St & Westlake Ave N
SEA00420,1st Ave & Marion St,NE 47th St & 12th Ave NE
SEA00417,Mercer St & 9th Ave N,E Blaine St & Fairview Ave E
SEA00102,Westlake Ave & 6th Ave,REI / Yale Ave N & John St
SEA00365,9th Ave N & Mercer St,PATH / 9th Ave & Westlake Ave
SEA00033,Harvard Ave & E Pine St,Seattle University / E Columbia St & 12th Ave
SEA00413,Key Arena / 1st Ave N & Harrison St,Pier 69 / Alaskan Way & Clay St
SEA00384,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00091,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00446,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE
SEA00148,12th Ave & E Denny Way,Seattle University / E Columbia St & 12th Ave
SEA00309,Burke Museum / E Stevens Way NE & Memorial Way NE,NE 47th St & 12th Ave NE
SEA00410,9th Ave N & Mercer St,Key Arena / 1st Ave N & Harrison St
SEA00094,2nd Ave & Pine St,Thomas St & 5th Ave N
SEA00261,2nd Ave & Pine St,Thomas St & 5th Ave N
SEA00204,6th Ave & Blanchard St,PATH / 9th Ave & Westlake Ave
SEA00209,7th Ave & Union St,Broadway and E Denny Way
SEA00315,E Pine St & 16th Ave,Cal Anderson Park / 11th Ave & Pine St
SEA00349,2nd Ave & Vine St,2nd Ave & Pine St
SEA00095,12th Ave & E Denny Way,2nd Ave & Pine St
SEA00345,3rd Ave & Broad St,2nd Ave & Pine St
SEA00035,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00247,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,E Blaine St & Fairview Ave E
SEA00131,E Pine St & 16th Ave,Bellevue Ave & E Pine St
SEA00048,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00129,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00005,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St
SEA00214,Broadway and E Denny Way,Summit Ave E & E Republican St
SEA00204,PATH / 9th Ave & Westlake Ave,Westlake Ave & 6th Ave
SEA00048,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St
SEA00479,Terry Ave & Stewart St,3rd Ave & Broad St
SEA00120,2nd Ave & Vine St,Pier 69 / Alaskan Way & Clay St
SEA00246,2nd Ave & Vine St,Thomas St & 5th Ave N
SEA00300,Republican St & Westlake Ave N,Key Arena / 1st Ave N & Harrison St
SEA00495,12th Ave & E Mercer St,Seattle University / E Columbia St & 12th Ave
SEA00188,Thomas St & 5th Ave N,Union St & 4th Ave
SEA00395,Cal Anderson Park / 11th Ave & Pine St,Broadway and E Denny Way
SEA00204,Westlake Ave & 6th Ave,Union St & 4th Ave
SEA00422,Terry Ave & Stewart St,Dexter Ave N & Aloha St
SEA00188,Union St & 4th Ave,Harvard Ave & E Pine St
SEA00237,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E
SEA00459,15th Ave E & E Thomas St,7th Ave & Union St
SEA00479,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St
SEA00109,Cal Anderson Park / 11th Ave & Pine St,Summit Ave E & E Republican St
SEA00408,15th Ave E & E Thomas St,12th Ave & E Denny Way
SEA00306,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy
SEA00472,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy
SEA00120,Pier 69 / Alaskan Way & Clay St,Thomas St & 5th Ave N
SEA00121,3rd Ave & Broad St,E Blaine St & Fairview Ave E
SEA00301,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,12th Ave & NE Campus Pkwy
SEA00288,Summit Ave & E Denny Way,Summit Ave & E Denny Way
SEA00193,Republican St & Westlake Ave N,NE 42nd St & University Way NE
SEA00095,2nd Ave & Pine St,Broadway and E Denny Way
SEA00345,2nd Ave & Pine St,Broadway and E Denny Way
SEA00188,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E
SEA00209,Broadway and E Denny Way,Cal Anderson Park / 11th Ave & Pine St
SEA00104,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E
SEA00200,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E
SEA00240,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy
SEA00164,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St
SEA00320,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy
SEA00147,12th Ave & NE Campus Pkwy,12th Ave & NE Campus Pkwy
SEA00237,E Harrison St & Broadway Ave E,2nd Ave & Pine St
SEA00200,E Harrison St & Broadway Ave E,2nd Ave & Pine St
SEA00289,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N
SEA00395,Broadway and E Denny Way,Summit Ave E & E Republican St
SEA00051,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00058,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00444,Summit Ave E & E Republican St,12th Ave & NE Campus Pkwy
SEA00057,Summit Ave E & E Republican St,12th Ave & NE Campus Pkwy
SEA00148,Seattle University / E Columbia St & 12th Ave,12th Ave & E Denny Way
SEA00482,Bellevue Ave & E Pine St,9th Ave N & Mercer St
SEA00420,NE 47th St & 12th Ave NE,Key Arena / 1st Ave N & Harrison St
SEA00412,REI / Yale Ave N & John St,Seattle University / E Columbia St & 12th Ave
SEA00433,UW Intramural Activities Building,NE Pacific St/UW Medical Center
SEA00495,Seattle University / E Columbia St & 12th Ave,12th Ave & E Mercer St
SEA00204,Union St & 4th Ave,Westlake Ave & 6th Ave
SEA00066,Thomas St & 5th Ave N,Dexter Ave N & Aloha St
SEA00354,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave
SEA00433,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00349,2nd Ave & Pine St,Summit Ave E & E Republican St
SEA00348,2nd Ave & Pine St,2nd Ave & Pine St
SEA00237,2nd Ave & Pine St,2nd Ave & Pine St
SEA00194,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE
SEA00237,2nd Ave & Pine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00348,2nd Ave & Pine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00466,7th Ave & Union St,Cal Anderson Park / 11th Ave & Pine St
SEA00398,Westlake Ave & 6th Ave,1st Ave & Marion St
SEA00333,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,2nd Ave & Pine St
SEA00418,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Seattle University / E Columbia St & 12th Ave
SEA00017,Lake Union Park / Valley St & Boren Ave N,Summit Ave E & E Republican St
SEA00152,Summit Ave & E Denny Way,Lake Union Park / Valley St & Boren Ave N
SEA00222,Summit Ave & E Denny Way,Lake Union Park / Valley St & Boren Ave N
SEA00360,Summit Ave & E Denny Way,Lake Union Park / Valley St & Boren Ave N
SEA00478,Summit Ave & E Denny Way,Lake Union Park / Valley St & Boren Ave N
SEA00183,7th Ave & Union St,Key Arena / 1st Ave N & Harrison St
SEA00185,PATH / 9th Ave & Westlake Ave,3rd Ave & Broad St
SEA00421,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St
SEA00069,3rd Ave & Broad St,Occidental Park / Occidental Ave S & S Washington St
SEA00087,Dexter Ave N & Aloha St,Mercer St & 9th Ave N
SEA00065,E Pine St & 16th Ave,Union St & 4th Ave
SEA00341,Pine St & 9th Ave,1st Ave & Marion St
SEA00057,12th Ave & NE Campus Pkwy,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00172,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St
SEA00169,6th Ave & Blanchard St,Westlake Ave & 6th Ave
SEA00031,12th Ave & E Mercer St,Republican St & Westlake Ave N
SEA00253,3rd Ave & Broad St,PATH / 9th Ave & Westlake Ave
SEA00453,Key Arena / 1st Ave N & Harrison St,Republican St & Westlake Ave N
SEA00319,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Westlake Ave & 6th Ave
SEA00244,1st Ave & Marion St,1st Ave & Marion St
SEA00213,1st Ave & Marion St,1st Ave & Marion St
SEA00068,1st Ave & Marion St,1st Ave & Marion St
SEA00305,1st Ave & Marion St,1st Ave & Marion St
SEA00499,2nd Ave & Vine St,Union St & 4th Ave
SEA00031,Republican St & Westlake Ave N,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00341,1st Ave & Marion St,1st Ave & Marion St
SEA00398,1st Ave & Marion St,1st Ave & Marion St
SEA00234,1st Ave & Marion St,1st Ave & Marion St
SEA00038,Summit Ave & E Denny Way,Seattle University / E Columbia St & 12th Ave
SEA00209,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St
SEA00295,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St
SEA00111,E Blaine St & Fairview Ave E,Republican St & Westlake Ave N
SEA00316,2nd Ave & Pine St,Pier 69 / Alaskan Way & Clay St
SEA00333,2nd Ave & Pine St,Pier 69 / Alaskan Way & Clay St
SEA00391,City Hall / 4th Ave & James St,Union St & 4th Ave
SEA00062,E Pine St & 16th Ave,Republican St & Westlake Ave N
SEA00155,E Pine St & 16th Ave,1st Ave & Marion St
SEA00162,Key Arena / 1st Ave N & Harrison St,E Blaine St & Fairview Ave E
SEA00349,Summit Ave E & E Republican St,Republican St & Westlake Ave N
SEA00354,Westlake Ave & 6th Ave,2nd Ave & Vine St
SEA00035,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 69 / Alaskan Way & Clay St
SEA00451,NE 42nd St & University Way NE,NE Pacific St/UW Medical Center
SEA00390,E Pine St & 16th Ave,Westlake Ave & 6th Ave
SEA00011,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 66 / Alaskan Way & Bell St
SEA00058,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St
SEA00384,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Key Arena / 1st Ave N & Harrison St
SEA00094,12th Ave & E Mercer St,Republican St & Westlake Ave N
SEA00247,E Blaine St & Fairview Ave E,PATH / 9th Ave & Westlake Ave
SEA00155,1st Ave & Marion St,Westlake Ave & 6th Ave
SEA00169,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00425,Dexter Ave N & Aloha St,Terry Ave & Stewart St
SEA00046,Cal Anderson Park / 11th Ave & Pine St,City Hall / 4th Ave & James St
SEA00418,Seattle University / E Columbia St & 12th Ave,REI / Yale Ave N & John St
SEA00121,E Blaine St & Fairview Ave E,Pier 69 / Alaskan Way & Clay St
SEA00414,Bellevue Ave & E Pine St,2nd Ave & Spring St
SEA00021,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 66 / Alaskan Way & Bell St
SEA00107,Bellevue Ave & E Pine St,1st Ave & Marion St
SEA00408,12th Ave & E Denny Way,City Hall / 4th Ave & James St
SEA00465,12th Ave & E Mercer St,City Hall / 4th Ave & James St
SEA00421,Occidental Park / Occidental Ave S & S Washington St,Pier 69 / Alaskan Way & Clay St
SEA00038,Seattle University / E Columbia St & 12th Ave,Occidental Park / Occidental Ave S & S Washington St
SEA00192,Key Arena / 1st Ave N & Harrison St,1st Ave & Marion St
SEA00471,Summit Ave E & E Republican St,E Blaine St & Fairview Ave E
SEA00362,6th Ave & Blanchard St,Dexter Ave N & Aloha St
SEA00423,NE Pacific St/UW Medical Center,E Harrison St & Broadway Ave E
SEA00288,Summit Ave & E Denny Way,7th Ave & Union St
SEA00373,2nd Ave & Blanchard St,9th Ave N & Mercer St
SEA00424,E Pine St & 16th Ave,Union St & 4th Ave
SEA00142,E Pine St & 16th Ave,Pine St & 9th Ave
SEA00381,15th Ave E & E Thomas St,2nd Ave & Pine St
SEA00466,Cal Anderson Park / 11th Ave & Pine St,Bellevue Ave & E Pine St
SEA00417,E Blaine St & Fairview Ave E,Westlake Ave & 6th Ave
SEA00391,Union St & 4th Ave,Republican St & Westlake Ave N
SEA00354,2nd Ave & Vine St,Occidental Park / Occidental Ave S & S Washington St
SEA00185,3rd Ave & Broad St,6th Ave & Blanchard St
SEA00443,E Pine St & 16th Ave,REI / Yale Ave N & John St
SEA00493,12th Ave & E Denny Way,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00214,Summit Ave E & E Republican St,9th Ave N & Mercer St
SEA00118,Summit Ave E & E Republican St,Republican St & Westlake Ave N
SEA00245,Summit Ave & E Denny Way,3rd Ave & Broad St
SEA00169,Dexter Ave N & Aloha St,Terry Ave & Stewart St
SEA00438,E Pine St & 16th Ave,6th Ave & Blanchard St
SEA00495,12th Ave & E Mercer St,PATH / 9th Ave & Westlake Ave
SEA00452,2nd Ave & Vine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00179,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave
SEA00333,Pier 69 / Alaskan Way & Clay St,1st Ave & Marion St
SEA00071,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,NE Pacific St/UW Medical Center
SEA00399,E Pine St & 16th Ave,Occidental Park / Occidental Ave S & S Washington St
SEA00473,E Pine St & 16th Ave,15th Ave NE & NE 40th St
SEA00471,E Blaine St & Fairview Ave E,9th Ave N & Mercer St
SEA00162,E Blaine St & Fairview Ave E,9th Ave N & Mercer St
SEA00466,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave
SEA00294,Bellevue Ave & E Pine St,Republican St & Westlake Ave N
SEA00260,PATH / 9th Ave & Westlake Ave,Union St & 4th Ave
SEA00363,Harvard Ave & E Pine St,PATH / 9th Ave & Westlake Ave
SEA00415,Broadway and E Denny Way,2nd Ave & Pine St
SEA00165,2nd Ave & Spring St,Westlake Ave & 6th Ave
SEA00025,Bellevue Ave & E Pine St,Lake Union Park / Valley St & Boren Ave N
SEA00216,E Harrison St & Broadway Ave E,Lake Union Park / Valley St & Boren Ave N
SEA00104,E Harrison St & Broadway Ave E,Lake Union Park / Valley St & Boren Ave N
SEA00061,15th Ave E & E Thomas St,Westlake Ave & 6th Ave
SEA00229,Seattle University / E Columbia St & 12th Ave,6th Ave S & S King St
SEA00209,Bellevue Ave & E Pine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St
SEA00098,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave
SEA00343,12th Ave & E Mercer St,Pine St & 9th Ave
SEA00337,Harvard Ave & E Pine St,Westlake Ave & 6th Ave
SEA00388,Terry Ave & Stewart St,9th Ave N & Mercer St
SEA00385,Summit Ave E & E Republican St,Union St & 4th Ave
SEA00180,Westlake Ave & 6th Ave,Dexter Ave N & Aloha St
SEA00025,Lake Union Park / Valley St & Boren Ave N,E Blaine St & Fairview Ave E
SEA00041,E Pine St & 16th Ave,2nd Ave & Vine St
SEA00097,NE 47th St & 12th Ave NE,PATH / 9th Ave & Westlake Ave
SEA00053,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St
SEA00421,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail
SEA00362,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave
SEA00448,Cal Anderson Park / 11th Ave & Pine St,Republican St & Westlake Ave N
SEA00143,Cal Anderson Park / 11th Ave & Pine St,PATH / 9th Ave & Westlake Ave
SEA00224,Bellevue Ave & E Pine St,Summit Ave & E Denny Way
SEA00137,2nd Ave & Vine St,2nd Ave & Spring St
SEA00207,Terry Ave & Stewart St,NE 47th St & 12th Ave NE
SEA00043,Terry Ave & Stewart St,NE 47th St & 12th Ave NE
SEA00074,3rd Ave & Broad St,Westlake Ave & 6th Ave
SEA00175,Summit Ave E & E Republican St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St
SEA00389,12th Ave & E Mercer St,Republican St & Westlake Ave N
SEA00053,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St
SEA00033,Seattle University / E Columbia St & 12th Ave,Bellevue Ave & E Pine St
SEA00110,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St
SEA00156,E Harrison St & Broadway Ave E,Broadway and E Denny Way
SEA00144,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St
SEA00347,Summit Ave E & E Republican St,6th Ave & Blanchard St
SEA00420,Key Arena / 1st Ave N & Harrison St,E Blaine St & Fairview Ave E
SEA00384,Key Arena / 1st Ave N & Harrison St,Union St & 4th Ave
SEA00466,Westlake Ave & 6th Ave,Thomas St & 5th Ave N
SEA00337,Westlake Ave & 6th Ave,9th Ave N & Mercer St
SEA00483,Key Arena / 1st Ave N & Harrison St,9th Ave N & Mercer St
SEA00295,3rd Ave & Broad St,Republican St & Westlake Ave N
SEA00292,15th Ave E & E Thomas St,Occidental Park / Occidental Ave S & S Washington St
SEA00222,Lake Union Park / Valley St & Boren Ave N,6th Ave & Blanchard St
SEA00104,Lake Union Park / Valley St & Boren Ave N,Key Arena / 1st Ave N & Harrison St
SEA00216,Lake Union Park / Valley St & Boren Ave N,Key Arena / 1st Ave N & Harrison St
SEA00099,Summit Ave & E Denny Way,1st Ave & Marion St
